"Concepto","Principal","Monto Documento","Tipo Vista","Fecha Generación","Folio","Título","Número Documento","Fecha Documento","Tipo Documento","Monto Documento"
"3407 Deuda Flotante","76560534-2 B2G CHILE SPA","4.038.238","Tipo Flujo","26/01/2021","205","Traspaso de devengo anterior a ejercicio 2021","3265","21/12/2020","Factura Afecta Electrónica","188.698"
"3407 Deuda Flotante","76572453-8 SHIRE CHILE S.P.A.","31.719.450","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76572453-8 SHIRE CHILE S.P.A.","31.719.450","Tipo Flujo","26/01/2021","209","Traspaso de devengo anterior a ejercicio 2021","2487","17/12/2020","Factura Afecta Electrónica","31.719.450"
"3407 Deuda Flotante","76573521-1 DISPOSITIVOS MEDICOS SPA","10.414.404","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76573521-1 DISPOSITIVOS MEDICOS SPA","10.414.404","Tipo Flujo","26/01/2021","214","Traspaso de devengo anterior a ejercicio 2021","3857","22/12/2020","Factura Afecta Electrónica","10.414.404"
"3407 Deuda Flotante","76583192-K AIR COLD CLIMATIZACION E INGENIERIA DE SOLUCIONES","6.348.650","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76583192-K AIR COLD CLIMATIZACION E INGENIERIA DE SOLUCIONES","6.348.650","Tipo Flujo","26/01/2021","202","Traspaso de devengo anterior a ejercicio 2021","1444","17/12/2020","Factura Afecta Electrónica","6.348.650"
"3407 Deuda Flotante","76583494-5 COMERCIALIZADORA VYB SPA","829.192","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76583494-5 COMERCIALIZADORA VYB SPA","829.192","Tipo Flujo","26/01/2021","196","Traspaso de devengo anterior a ejercicio 2021","2052","11/12/2020","Factura Afecta Electrónica","829.192"
"3407 Deuda Flotante","76585618-3 IQ S.A","3.022.027","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76585618-3 IQ S.A","3.022.027","Tipo Flujo","26/01/2021","206","Traspaso de devengo anterior a ejercicio 2021","13234","23/12/2020","Factura Afecta Electrónica","139.752"
"3407 Deuda Flotante","76585618-3 IQ S.A","3.022.027","Tipo Flujo","26/01/2021","209","Traspaso de devengo anterior a ejercicio 2021","11562","03/08/2020","Factura Afecta Electrónica","2.882.275"
"3407 Deuda Flotante","76592530-4 PRODUCTOS Y ASESORIAS OSCAR BERDICHEVSKY ","5.824.455","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76592530-4 PRODUCTOS Y ASESORIAS OSCAR BERDICHEVSKY ","5.824.455","Tipo Flujo","26/01/2021","199","Traspaso de devengo anterior a ejercicio 2021","6696","21/12/2020","Factura Afecta Electrónica","3.315.816"
"3407 Deuda Flotante","76592530-4 PRODUCTOS Y ASESORIAS OSCAR BERDICHEVSKY ","5.824.455","Tipo Flujo","26/01/2021","200","Traspaso de devengo anterior a ejercicio 2021","6703","21/12/2020","Factura Afecta Electrónica","679.728"
"3407 Deuda Flotante","76592530-4 PRODUCTOS Y ASESORIAS OSCAR BERDICHEVSKY ","5.824.455","Tipo Flujo","26/01/2021","217","Traspaso de devengo anterior a ejercicio 2021","6692","21/12/2020","Factura Afecta Electrónica","1.828.911"
"3407 Deuda Flotante","76595497-5 VISALMED VIDA Y SALUD LIMITADA","4.379.200","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76595497-5 VISALMED VIDA Y SALUD LIMITADA","4.379.200","Tipo Flujo","26/01/2021","205","Traspaso de devengo anterior a ejercicio 2021","3260","29/12/2020","Factura Afecta Electrónica","4.379.200"
"3407 Deuda Flotante","76612092-K ARTICULOS ESPECIALES SPA","1.110.032","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76612092-K ARTICULOS ESPECIALES SPA","1.110.032","Tipo Flujo","26/01/2021","215","Traspaso de devengo anterior a ejercicio 2021","356","11/12/2020","Factura Afecta Electrónica","1.110.032"
"3407 Deuda Flotante","76620950-5 ACSA CAPACITACION LTDA.","4.500.027","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76620950-5 ACSA CAPACITACION LTDA.","4.500.027","Tipo Flujo","26/01/2021","198","Traspaso de devengo anterior a ejercicio 2021","666","17/12/2020","Factura Exenta Electrónica","2.000.007"
"3407 Deuda Flotante","76620950-5 ACSA CAPACITACION LTDA.","4.500.027","Tipo Flujo","26/01/2021","210","Traspaso de devengo anterior a ejercicio 2021","667","17/12/2020","Factura Exenta Electrónica","2.500.020"
"3407 Deuda Flotante","76628610-0 IMPORTADORA Y COMERCIALIZADORA RE-MED LIMITADA","431.375","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76628610-0 IMPORTADORA Y COMERCIALIZADORA RE-MED LIMITADA","431.375","Tipo Flujo","26/01/2021","196","Traspaso de devengo anterior a ejercicio 2021","64668","16/12/2020","Factura Afecta Electrónica","85.680"
"3407 Deuda Flotante","76628610-0 IMPORTADORA Y COMERCIALIZADORA RE-MED LIMITADA","431.375","Tipo Flujo","26/01/2021","205","Traspaso de devengo anterior a ejercicio 2021","64443","14/12/2020","Factura Afecta Electrónica","42.840"
"3407 Deuda Flotante","76628610-0 IMPORTADORA Y COMERCIALIZADORA RE-MED LIMITADA","431.375","Tipo Flujo","26/01/2021","208","Traspaso de devengo anterior a ejercicio 2021","64540","15/12/2020","Factura Afecta Electrónica","85.680"
"3407 Deuda Flotante","76628610-0 IMPORTADORA Y COMERCIALIZADORA RE-MED LIMITADA","431.375","Tipo Flujo","26/01/2021","212","Traspaso de devengo anterior a ejercicio 2021","64444","14/12/2020","Factura Afecta Electrónica","22.610"
"3407 Deuda Flotante","76628610-0 IMPORTADORA Y COMERCIALIZADORA RE-MED LIMITADA","431.375","Tipo Flujo","26/01/2021","217","Traspaso de devengo anterior a ejercicio 2021","64445","14/12/2020","Factura Afecta Electrónica","135.660"
"3407 Deuda Flotante","76628610-0 IMPORTADORA Y COMERCIALIZADORA RE-MED LIMITADA","431.375","Tipo Flujo","26/01/2021","217","Traspaso de devengo anterior a ejercicio 2021","64442","14/12/2020","Factura Afecta Electrónica","58.905"
"3407 Deuda Flotante","76642770-7 LABVITALIS  S.A.","3.910.927","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76642770-7 LABVITALIS  S.A.","3.910.927","Tipo Flujo","26/01/2021","197","Traspaso de devengo anterior a ejercicio 2021","27154","16/12/2020","Factura Afecta Electrónica","3.177.300"
"3407 Deuda Flotante","76642770-7 LABVITALIS  S.A.","3.910.927","Tipo Flujo","26/01/2021","211","Traspaso de devengo anterior a ejercicio 2021","27173","21/12/2020","Factura Afecta Electrónica","199.920"
"3407 Deuda Flotante","76642770-7 LABVITALIS  S.A.","3.910.927","Tipo Flujo","26/01/2021","212","Traspaso de devengo anterior a ejercicio 2021","27097","14/12/2020","Factura Afecta Electrónica","471.240"
"3407 Deuda Flotante","76642770-7 LABVITALIS  S.A.","3.910.927","Tipo Flujo","26/01/2021","217","Traspaso de devengo anterior a ejercicio 2021","27096","14/12/2020","Factura Afecta Electrónica","62.467"
"3407 Deuda Flotante","76647645-7 PIRO MULTISERVICIOS","13.570.763","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76647645-7 PIRO MULTISERVICIOS","13.570.763","Tipo Flujo","26/01/2021","200","Traspaso de devengo anterior a ejercicio 2021","129","18/12/2020","Factura Afecta Electrónica","9.132.807"
"3407 Deuda Flotante","76647645-7 PIRO MULTISERVICIOS","13.570.763","Tipo Flujo","26/01/2021","202","Traspaso de devengo anterior a ejercicio 2021","131","29/12/2020","Factura Afecta Electrónica","4.437.956"
"3407 Deuda Flotante","76669630-9 OPKO CHILE S.A.","3.688.429","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76669630-9 OPKO CHILE S.A.","3.688.429","Tipo Flujo","26/01/2021","208","Traspaso de devengo anterior a ejercicio 2021","432758","11/12/2020","Factura Afecta Electrónica","809.200"
"3407 Deuda Flotante","76669630-9 OPKO CHILE S.A.","3.688.429","Tipo Flujo","26/01/2021","209","Traspaso de devengo anterior a ejercicio 2021","432756","11/12/2020","Factura Afecta Electrónica","1.899.835"
"3407 Deuda Flotante","76669630-9 OPKO CHILE S.A.","3.688.429","Tipo Flujo","26/01/2021","215","Traspaso de devengo anterior a ejercicio 2021","432759","11/12/2020","Factura Afecta Electrónica","782.306"
"3407 Deuda Flotante","76669630-9 OPKO CHILE S.A.","3.688.429","Tipo Flujo","26/01/2021","216","Traspaso de devengo anterior a ejercicio 2021","432757","11/12/2020","Factura Afecta Electrónica","197.088"
"3407 Deuda Flotante","76679310-K INGENIERIA EN AGUAS CLINICAS,SIAC LTDA","1.028.160","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76679310-K INGENIERIA EN AGUAS CLINICAS,SIAC LTDA","1.028.160","Tipo Flujo","26/01/2021","205","Traspaso de devengo anterior a ejercicio 2021","6110","16/12/2020","Factura Afecta Electrónica","1.028.160"
"3407 Deuda Flotante","76695020-5 IMP Y COMERCIALIZADORA HOFMANN MEDICAL LTDA","29.105.275","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76695020-5 IMP Y COMERCIALIZADORA HOFMANN MEDICAL LTDA","29.105.275","Tipo Flujo","26/01/2021","192","Traspaso de devengo anterior a ejercicio 2021","55289","15/12/2020","Factura Afecta Electrónica","5.811.390"
"3407 Deuda Flotante","76695020-5 IMP Y COMERCIALIZADORA HOFMANN MEDICAL LTDA","29.105.275","Tipo Flujo","26/01/2021","196","Traspaso de devengo anterior a ejercicio 2021","55764","24/12/2020","Factura Afecta Electrónica","292.991"
"3407 Deuda Flotante","76695020-5 IMP Y COMERCIALIZADORA HOFMANN MEDICAL LTDA","29.105.275","Tipo Flujo","26/01/2021","198","Traspaso de devengo anterior a ejercicio 2021","55425","21/12/2020","Factura Afecta Electrónica","6.130.974"
"3407 Deuda Flotante","76695020-5 IMP Y COMERCIALIZADORA HOFMANN MEDICAL LTDA","29.105.275","Tipo Flujo","26/01/2021","199","Traspaso de devengo anterior a ejercicio 2021","55290","14/12/2020","Factura Afecta Electrónica","119.414"
"3407 Deuda Flotante","76695020-5 IMP Y COMERCIALIZADORA HOFMANN MEDICAL LTDA","29.105.275","Tipo Flujo","26/01/2021","200","Traspaso de devengo anterior a ejercicio 2021","55249","14/12/2020","Factura Afecta Electrónica","2.784.587"
"3407 Deuda Flotante","76695020-5 IMP Y COMERCIALIZADORA HOFMANN MEDICAL LTDA","29.105.275","Tipo Flujo","26/01/2021","205","Traspaso de devengo anterior a ejercicio 2021","54939","30/11/2020","Factura Afecta Electrónica","1.277.020"
"3407 Deuda Flotante","76695020-5 IMP Y COMERCIALIZADORA HOFMANN MEDICAL LTDA","29.105.275","Tipo Flujo","26/01/2021","206","Traspaso de devengo anterior a ejercicio 2021","55554","18/12/2020","Factura Afecta Electrónica","2.888.011"
"3407 Deuda Flotante","76695020-5 IMP Y COMERCIALIZADORA HOFMANN MEDICAL LTDA","29.105.275","Tipo Flujo","26/01/2021","207","Traspaso de devengo anterior a ejercicio 2021","55369","16/12/2020","Factura Afecta Electrónica","2.656.074"
"3407 Deuda Flotante","76695020-5 IMP Y COMERCIALIZADORA HOFMANN MEDICAL LTDA","29.105.275","Tipo Flujo","26/01/2021","208","Traspaso de devengo anterior a ejercicio 2021","55732","24/12/2020","Factura Afecta Electrónica","1.375.253"
"3407 Deuda Flotante","76695020-5 IMP Y COMERCIALIZADORA HOFMANN MEDICAL LTDA","29.105.275","Tipo Flujo","26/01/2021","208","Traspaso de devengo anterior a ejercicio 2021","55726","23/12/2020","Factura Afecta Electrónica","1.005.737"
"3407 Deuda Flotante","76695020-5 IMP Y COMERCIALIZADORA HOFMANN MEDICAL LTDA","29.105.275","Tipo Flujo","26/01/2021","213","Traspaso de devengo anterior a ejercicio 2021","55759","24/12/2020","Factura Afecta Electrónica","187.612"
"3407 Deuda Flotante","76695020-5 IMP Y COMERCIALIZADORA HOFMANN MEDICAL LTDA","29.105.275","Tipo Flujo","26/01/2021","216","Traspaso de devengo anterior a ejercicio 2021","55760","23/12/2020","Factura Afecta Electrónica","4.576.212"
"3407 Deuda Flotante","76705621-4 CEGASURGICAL SPA","1.106.700","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76705621-4 CEGASURGICAL SPA","1.106.700","Tipo Flujo","26/01/2021","217","Traspaso de devengo anterior a ejercicio 2021","4845","15/12/2020","Factura Afecta Electrónica","1.106.700"
"3407 Deuda Flotante","76711330-7 NOVO NORDISK FARM. LTDA.","34.336.260","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76711330-7 NOVO NORDISK FARM. LTDA.","34.336.260","Tipo Flujo","26/01/2021","198","Traspaso de devengo anterior a ejercicio 2021","104679","19/12/2020","Factura Afecta Electrónica","1.485.120"
"3407 Deuda Flotante","76711330-7 NOVO NORDISK FARM. LTDA.","34.336.260","Tipo Flujo","26/01/2021","204","Traspaso de devengo anterior a ejercicio 2021","104595","16/12/2020","Factura Afecta Electrónica","9.960.300"
"3407 Deuda Flotante","76711330-7 NOVO NORDISK FARM. LTDA.","34.336.260","Tipo Flujo","26/01/2021","204","Traspaso de devengo anterior a ejercicio 2021","104136","09/12/2020","Factura Afecta Electrónica","9.960.300"
"3407 Deuda Flotante","76711330-7 NOVO NORDISK FARM. LTDA.","34.336.260","Tipo Flujo","26/01/2021","206","Traspaso de devengo anterior a ejercicio 2021","104680","19/12/2020","Factura Afecta Electrónica","9.960.300"
"3407 Deuda Flotante","76711330-7 NOVO NORDISK FARM. LTDA.","34.336.260","Tipo Flujo","26/01/2021","206","Traspaso de devengo anterior a ejercicio 2021","104594","16/12/2020","Factura Afecta Electrónica","1.485.120"
"3407 Deuda Flotante","76711330-7 NOVO NORDISK FARM. LTDA.","34.336.260","Tipo Flujo","26/01/2021","208","Traspaso de devengo anterior a ejercicio 2021","104135","09/12/2020","Factura Afecta Electrónica","1.485.120"
"3407 Deuda Flotante","76719400-5 COMERCIAL LIMAX LTDA","725.536","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76719400-5 COMERCIAL LIMAX LTDA","725.536","Tipo Flujo","26/01/2021","199","Traspaso de devengo anterior a ejercicio 2021","12438","03/12/2020","Factura Afecta Electrónica","425.656"
"3407 Deuda Flotante","76719400-5 COMERCIAL LIMAX LTDA","725.536","Tipo Flujo","26/01/2021","216","Traspaso de devengo anterior a ejercicio 2021","12383","30/11/2020","Factura Afecta Electrónica","299.880"
"3407 Deuda Flotante","76727397-5 GEAMED S.A.","3.629.500","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76727397-5 GEAMED S.A.","3.629.500","Tipo Flujo","26/01/2021","215","Traspaso de devengo anterior a ejercicio 2021","6123","02/12/2020","Factura Afecta Electrónica","3.629.500"
"3407 Deuda Flotante","76729369-0 CILEF MEDICAL SPA","1.990.000","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76729369-0 CILEF MEDICAL SPA","1.990.000","Tipo Flujo","26/01/2021","210","Traspaso de devengo anterior a ejercicio 2021","335","16/12/2020","Factura Afecta Electrónica","1.990.000"
"3407 Deuda Flotante","76747582-9 ES E INVERSIONES VOSA LIM SERVICIOS MEDICOS ENFERMERIA DOCENCIA CAPACITACION ","9.100.000","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76747582-9 ES E INVERSIONES VOSA LIM SERVICIOS MEDICOS ENFERMERIA DOCENCIA CAPACITACION ","9.100.000","Tipo Flujo","26/01/2021","199","Traspaso de devengo anterior a ejercicio 2021","94","04/11/2020","Factura Exenta Electrónica","9.100.000"
"3407 Deuda Flotante","76752984-8 TELECOMUNICACIONES, REDES E INGENIERÍA HECTOR GUILLERMO PEÑA FLORES","1.777.146","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76752984-8 TELECOMUNICACIONES, REDES E INGENIERÍA HECTOR GUILLERMO PEÑA FLORES","1.777.146","Tipo Flujo","26/01/2021","195","Traspaso de devengo anterior a ejercicio 2021","75","04/12/2020","Factura Afecta Electrónica","592.382"
"3407 Deuda Flotante","76752984-8 TELECOMUNICACIONES, REDES E INGENIERÍA HECTOR GUILLERMO PEÑA FLORES","1.777.146","Tipo Flujo","26/01/2021","217","Traspaso de devengo anterior a ejercicio 2021","77","11/12/2020","Factura Afecta Electrónica","1.184.764"
"3407 Deuda Flotante","76754308-5 DR.REDDY'S LABORATORIES CHILE S.P.A","64.145.760","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76754308-5 DR.REDDY'S LABORATORIES CHILE S.P.A","64.145.760","Tipo Flujo","26/01/2021","193","Traspaso de devengo anterior a ejercicio 2021","8208","29/12/2020","Factura Afecta Electrónica","6.447.420"
"3407 Deuda Flotante","76754308-5 DR.REDDY'S LABORATORIES CHILE S.P.A","64.145.760","Tipo Flujo","26/01/2021","193","Traspaso de devengo anterior a ejercicio 2021","7972","04/12/2020","Factura Afecta Electrónica","5.712.000"
"3407 Deuda Flotante","76754308-5 DR.REDDY'S LABORATORIES CHILE S.P.A","64.145.760","Tipo Flujo","26/01/2021","193","Traspaso de devengo anterior a ejercicio 2021","8207","29/12/2020","Factura Afecta Electrónica","7.521.990"
"3407 Deuda Flotante","76754308-5 DR.REDDY'S LABORATORIES CHILE S.P.A","64.145.760","Tipo Flujo","26/01/2021","196","Traspaso de devengo anterior a ejercicio 2021","8197","29/12/2020","Factura Afecta Electrónica","2.149.140"
"3407 Deuda Flotante","76754308-5 DR.REDDY'S LABORATORIES CHILE S.P.A","64.145.760","Tipo Flujo","26/01/2021","196","Traspaso de devengo anterior a ejercicio 2021","8201","29/12/2020","Factura Afecta Electrónica","2.284.800"
"3407 Deuda Flotante","76754308-5 DR.REDDY'S LABORATORIES CHILE S.P.A","64.145.760","Tipo Flujo","26/01/2021","201","Traspaso de devengo anterior a ejercicio 2021","8205","29/12/2020","Factura Afecta Electrónica","2.284.800"
"3407 Deuda Flotante","76754308-5 DR.REDDY'S LABORATORIES CHILE S.P.A","64.145.760","Tipo Flujo","26/01/2021","212","Traspaso de devengo anterior a ejercicio 2021","8108","15/12/2020","Factura Afecta Electrónica","5.372.850"
"3407 Deuda Flotante","76754308-5 DR.REDDY'S LABORATORIES CHILE S.P.A","64.145.760","Tipo Flujo","26/01/2021","212","Traspaso de devengo anterior a ejercicio 2021","8202","29/12/2020","Factura Afecta Electrónica","2.284.800"
"3407 Deuda Flotante","76754308-5 DR.REDDY'S LABORATORIES CHILE S.P.A","64.145.760","Tipo Flujo","26/01/2021","217","Traspaso de devengo anterior a ejercicio 2021","8088","11/12/2020","Factura Afecta Electrónica","30.087.960"
"3407 Deuda Flotante","76764133-8 COMERCIAL BETA S.P.A.","785.400","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76764133-8 COMERCIAL BETA S.P.A.","785.400","Tipo Flujo","26/01/2021","199","Traspaso de devengo anterior a ejercicio 2021","1748","30/11/2020","Factura Afecta Electrónica","785.400"
"3407 Deuda Flotante","76768780-K NOVOSALUD SPA","20.217.359","Saldo Inicial","","","Saldo Inicial","","","","0"
"3407 Deuda Flotante","76768780-K NOVOSALUD SPA","20.217.359","Tipo Flujo","26/01/2021","193","Traspaso de devengo anterior a ejercicio 2021","23489","15/12/2020","Factura Afecta Electrónica","913.861"
"3407 Deuda Flotante","76768780-K NOVOSALUD SPA","20.217.359","Tipo Flujo","26/01/2021","194","Traspaso de devengo anterior a ejercicio 2021","23491","15/12/2020","Factura Afecta Electrónica","650.930"
"3407 Deuda Flotante","76768780-K NOVOSALUD SPA","20.217.359","Tipo Flujo","26/01/2021","194","Traspaso de devengo anterior a ejercicio 2021","23255","30/11/2020","Factura Afecta Electrónica","42.126"
"3407 Deuda Flotante","76768780-K NOVOSALUD SPA","20.217.359","Tipo Flujo","26/01/2021","194","Traspaso de devengo anterior a ejercicio 2021","23534","15/12/2020","Factura Afecta Electrónica","2.043.016"
"3407 Deuda Flotante","76768780-K NOVOSALUD SPA","20.217.359","Tipo Flujo","26/01/2021","195","Traspaso de devengo anterior a ejercicio 2021","23321","03/12/2020","Factura Afecta Electrónica","343.372"
